Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27778469,,43477.25966779,,,,"1/15/2022, 2:00:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,43477.25966779,,0.000005809999999328852,bitcoin,"1/15/2022, 11:26:57 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28193075,,43477.25966779,,,,"1/15/2022, 9:44:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31938974,,43477.25966779,,,,"1/15/2022, 7:24:51 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27686188,,43477.25966779,,,,"1/15/2022, 6:59:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25507844,,43477.25966779,,,,"1/15/2022, 6:48:40 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32511196,,43477.25966779,,,,"1/15/2022, 6:13:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26146279,,43477.25966779,,,,"1/15/2022, 4:18:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29566595,,43477.25966779,,,,"1/15/2022, 3:50:37 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27562392,,43477.25966779,,,,"1/15/2022, 3:38:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,145.96749254,,43477.25966779,,,,"1/15/2022, 3:38:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2522068,,43477.25966779,,,,"1/15/2022, 12:44:34 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33679594,,43477.25966779,,,,"1/15/2022, 12:37:38 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31303787,,43072.07103147,,,,"1/14/2022, 11:31:22 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28658795,,43072.07103147,,,,"1/14/2022, 10:57:07 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31258399,,43072.07103147,,,,"1/14/2022, 9:47:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37674576,,43072.07103147,,,,"1/14/2022, 7:58:10 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26172669,,43072.07103147,,,,"1/14/2022, 7:25:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27444682,,43072.07103147,,,,"1/14/2022, 6:14:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27893894,,43072.07103147,,,,"1/14/2022, 6:10:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33787569,,43072.07103147,,,,"1/14/2022, 6:09:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32121028,,43072.07103147,,,,"1/14/2022, 5:56:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32325993,,43072.07103147,,,,"1/14/2022, 4:41:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35758477,,43072.07103147,,,,"1/14/2022, 4:21:00 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29991395,,43072.07103147,,,,"1/14/2022, 3:53:52 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38109786,,43072.07103147,,,,"1/14/2022, 3:36:29 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26305564,,43072.07103147,,,,"1/14/2022, 3:12:03 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33471052,,43072.07103147,,,,"1/14/2022, 2:19:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.46382361,,43072.07103147,,,,"1/14/2022, 1:20:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30324713,,43072.07103147,,,,"1/14/2022, 12:12:41 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27904193,,43072.07103147,,,,"1/14/2022, 11:31:55 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26199419,,43072.07103147,,,,"1/14/2022, 11:08:40 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26769439,,43072.07103147,,,,"1/14/2022, 11:08:35 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32267606,,43072.07103147,,,,"1/14/2022, 11:07:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32672558,,43072.07103147,,,,"1/14/2022, 10:36:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,3.0000000000000004,,43072.07103147,,0.000007409999999374861,bitcoin,"1/14/2022, 10:07:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28949088,,43072.07103147,,,,"1/14/2022, 9:21:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3456688,,43072.07103147,,,,"1/14/2022, 6:57:57 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28853778,,43072.07103147,,,,"1/14/2022, 5:18:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27065313,,43072.07103147,,,,"1/14/2022, 4:21:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27729009,,43072.07103147,,,,"1/14/2022, 3:13:49 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26392676,,43072.07103147,,,,"1/14/2022, 3:06:34 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27735272,,43072.07103147,,,,"1/14/2022, 2:49:25 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39880212,,43072.07103147,,,,"1/14/2022, 2:47:08 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,138.70638574999995,,43072.07103147,,2.842170943040401e-14,bitcoin,"1/14/2022, 2:47:08 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2706936,,43072.07103147,,,,"1/14/2022, 1:18:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25001707,,43072.07103147,,,,"1/14/2022, 1:14:37 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38891826,,43072.07103147,,,,"1/14/2022, 12:41:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27175165,,42726.7330296,,,,"1/13/2022, 11:57:29 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28691153,,42726.7330296,,,,"1/13/2022, 11:23:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25597837,,42726.7330296,,,,"1/13/2022, 9:18:39 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27815047,,42726.7330296,,,,"1/13/2022, 9:17:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37290052,,42726.7330296,,,,"1/13/2022, 9:03:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32735519,,42726.7330296,,,,"1/13/2022, 5:55:34 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38710142,,42726.7330296,,,,"1/13/2022, 4:30:43 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32834928,,42726.7330296,,,,"1/13/2022, 3:53:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35675543,,42726.7330296,,,,"1/13/2022, 2:23:20 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36733103,,42726.7330296,,,,"1/13/2022, 1:15:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3682048,,42726.7330296,,,,"1/13/2022, 12:46:44 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28485247,,42726.7330296,,,,"1/13/2022, 12:40:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36745078,,42726.7330296,,,,"1/13/2022, 11:33:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28033167,,42726.7330296,,,,"1/13/2022, 10:14:06 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,3,,42726.7330296,,0.000008320000000061611,bitcoin,"1/13/2022, 10:01:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26784234,,42726.7330296,,,,"1/13/2022, 9:17:18 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28885069,,42726.7330296,,,,"1/13/2022, 9:09:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27723316,,42726.7330296,,,,"1/13/2022, 8:40:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26611286,,42726.7330296,,,,"1/13/2022, 8:37:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32453955,,42726.7330296,,,,"1/13/2022, 7:50:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26899821,,42726.7330296,,,,"1/13/2022, 7:26:12 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27115548,,42726.7330296,,,,"1/13/2022, 6:30:44 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,135.6990207,,42726.7330296,,,,"1/13/2022, 3:01:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.48286004,,42726.7330296,,,,"1/13/2022, 3:01:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27026071,,42726.7330296,,,,"1/13/2022, 2:10:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27240988,,43738.08631238,,,,"1/12/2022, 10:39:36 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31181788,,43738.08631238,,,,"1/12/2022, 10:31:43 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30454214,,43738.08631238,,,,"1/12/2022, 10:13:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26789962,,43738.08631238,,,,"1/12/2022, 9:54:26 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28478864,,43738.08631238,,,,"1/12/2022, 9:34:15 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34386668,,43738.08631238,,,,"1/12/2022, 7:07:21 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29212359,,43738.08631238,,,,"1/12/2022, 4:51:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.41491831,,43738.08631238,,,,"1/12/2022, 4:31:47 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32882666,,43738.08631238,,,,"1/12/2022, 3:53:37 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3322966,,43738.08631238,,,,"1/12/2022, 3:17:17 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2911069,,43738.08631238,,,,"1/12/2022, 1:53:36 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31351749,,43738.08631238,,,,"1/12/2022, 1:50:06 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35954032,,43738.08631238,,,,"1/12/2022, 12:52:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34751187,,43738.08631238,,,,"1/12/2022, 11:59:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25501562,,43738.08631238,,,,"1/12/2022, 11:19:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,4,,43738.08631238,,0.000009620000000154505,bitcoin,"1/12/2022, 10:25:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33570662,,43738.08631238,,,,"1/12/2022, 10:25:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32146956,,43738.08631238,,,,"1/12/2022, 9:39:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34306385,,43738.08631238,,,,"1/12/2022, 8:46:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28628968,,43738.08631238,,,,"1/12/2022, 6:05:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38815929,,43738.08631238,,,,"1/12/2022, 5:51:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29223627,,43738.08631238,,,,"1/12/2022, 5:28:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,142.83800501,,43738.08631238,,,,"1/12/2022, 5:23:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37426821,,43738.08631238,,,,"1/12/2022, 5:23:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29767617,,43271.20178522,,,,"3/1/2022, 4:43:42 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3451894,,43244.94402686,,,,"3/1/2022, 3:03:00 AM",
